YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,10,20,2,OO,5178,N973SW,15376,14771,1205,1209,4,23,1232,143,142,113,751,1425,6,1428,1431,3,0,0,,,,,,
2015,8,4,2,B6,1384,N193JB,RDU,BOS,1822,2155,213,23,2218,109,114,87,612,2345,4,2011,2349,218,0,0,,5,0,35,178,0
2015,2,5,4,HA,45,N580HA,SJC,OGG,750,740,-10,10,750,325,337,322,2355,1112,5,1115,1117,2,0,0,,,,,,
2015,2,25,3,NK,992,N505NK,MSY,ORD,1840,1850,10,11,1901,137,266,120,837,2101,135,2057,2316,139,0,0,,129,0,10,0,0
2015,10,15,4,OO,3451,N216AG,10800,14057,2035,2036,1,18,2054,132,125,103,817,2237,4,2247,2241,-6,0,0,,,,,,
2015,10,28,3,OO,6420,N713SK,11292,14814,1000,952,-8,42,1034,127,141,91,792,1305,8,1307,1313,6,0,0,,,,,,
2015,12,30,3,EV,4288,N11127,RIC,ORD,700,653,-7,13,706,142,164,105,642,751,46,822,837,15,0,0,,15,0,0,0,0
2015,5,20,3,F9,769,N218FR,DEN,LAS,805,805,0,15,820,112,119,93,628,853,11,857,904,7,0,0,,,,,,
2015,1,27,2,AA,1233,N3LNAA,BOS,DFW,555,,,,,274,,,1562,,,929,,,0,1,B,,,,,
2015,7,18,6,EV,4896,N842AS,BGM,DTW,610,605,-5,10,615,83,76,60,378,715,6,733,721,-12,0,0,,,,,,
2015,9,28,1,WN,1333,N933WN,BWI,SDF,2210,2210,0,11,2221,105,88,73,495,2334,4,2355,2338,-17,0,0,,,,,,
2015,2,2,1,UA,1268,N68823,SJC,IAH,1240,1245,5,11,1256,220,217,200,1608,1816,6,1820,1822,2,0,0,,,,,,
2015,1,25,7,EV,4294,N16559,SDF,EWR,1930,2013,43,12,2025,122,112,91,642,2156,9,2132,2205,33,0,0,,0,0,0,33,0
2015,4,3,5,OO,5480,N773SK,ELP,DEN,1616,1606,-10,10,1616,112,88,74,563,1730,4,1808,1734,-34,0,0,,,,,,
2015,5,16,6,AA,31,N5ECAA,LAX,HNL,800,753,-7,24,817,355,350,323,2556,1040,3,1055,1043,-12,0,0,,,,,,
2015,7,8,3,WN,4989,N481WN,BUR,SMF,705,700,-5,18,718,75,76,55,358,813,3,820,816,-4,0,0,,,,,,
2015,1,27,2,AA,2381,N5DGAA,LAX,MCO,800,753,-7,15,808,273,269,246,2218,1514,8,1533,1522,-11,0,0,,,,,,
2015,7,18,6,AA,2240,N3JTAA,MIA,LGA,1655,1658,3,18,1716,179,172,148,1096,1944,6,1954,1950,-4,0,0,,,,,,
2015,7,15,3,DL,412,N181DN,LAX,JFK,1135,1148,13,24,1212,346,337,289,2475,2001,24,2021,2025,4,0,0,,,,,,
2015,5,26,2,WN,384,N488WN,PHX,SJC,1200,1220,20,8,1228,110,103,92,621,1400,3,1350,1403,13,0,0,,,,,,
2015,9,12,6,UA,1569,N36207,DEN,DCA,955,951,-4,12,1003,208,192,175,1476,1458,5,1523,1503,-20,0,0,,,,,,
2015,3,23,1,DL,2143,N978DL,ATL,LIT,2135,2201,26,21,2222,103,97,70,453,2232,6,2218,2238,20,0,0,,0,0,10,10,0
2015,3,3,2,MQ,3052,N900MQ,FNT,ORD,1741,1810,29,32,1842,79,95,55,223,1837,8,1800,1845,45,0,0,,16,0,0,29,0
2015,11,4,3,B6,2279,N258JB,BOS,EWR,635,631,-4,16,647,85,75,52,200,739,7,800,746,-14,0,0,,,,,,
2015,3,11,3,AA,122,N864AA,DFW,MCO,1910,1908,-2,16,1924,140,159,137,985,2241,6,2230,2247,17,0,0,,17,0,0,0,0
2015,8,18,2,WN,467,N772SW,ATL,BWI,1745,1755,10,96,1931,115,194,88,577,2059,10,1940,2109,89,0,0,,79,0,0,10,0
2015,9,9,3,DL,1455,N138DL,ATL,LAX,957,956,-1,28,1024,288,282,249,1947,1133,5,1145,1138,-7,0,0,,,,,,
2015,9,18,5,DL,1486,N946DN,ATL,LGA,1245,1253,8,12,1305,137,129,103,762,1448,14,1502,1502,0,0,0,,,,,,
2015,4,13,1,UA,550,N433UA,SFO,PDX,1100,1054,-6,23,1117,108,101,75,550,1232,3,1248,1235,-13,0,0,,,,,,
2015,9,13,7,AA,650,N580UW,LAX,PHL,2210,2213,3,38,2251,319,320,277,2402,628,5,629,633,4,0,0,,,,,,
2015,10,25,7,DL,1425,N315US,10397,10821,1345,1405,20,15,1420,118,98,76,577,1536,7,1543,1543,0,0,0,,,,,,
2015,2,12,4,EV,5980,N15983,XNA,ORD,1723,1715,-8,12,1727,104,102,76,522,1843,14,1907,1857,-10,0,0,,,,,,
2015,10,24,6,UA,368,N815UA,14771,14492,1300,1251,-9,12,1303,326,278,263,2400,2026,3,2126,2029,-57,0,0,,,,,,
2015,8,17,1,EV,5248,N146PQ,ATL,SGF,1259,1257,-2,21,1318,106,107,83,563,1341,3,1345,1344,-1,0,0,,,,,,
2015,11,12,4,AA,2421,N5CKAA,STT,MIA,1715,1657,-18,14,1711,187,186,141,1107,1832,31,1922,1903,-19,0,0,,,,,,
2015,3,9,1,EV,4362,N11164,MSP,IAH,1724,1719,-5,14,1733,182,214,177,1034,2030,23,2026,2053,27,0,0,,27,0,0,0,0
2015,9,3,4,WN,3215,N462WN,SJC,SEA,2145,2145,0,7,2152,120,114,97,697,2329,10,2345,2339,-6,0,0,,,,,,
2015,8,4,2,MQ,3084,N535MQ,DSM,ORD,1543,1612,29,9,1621,82,72,53,299,1714,10,1705,1724,19,0,0,,0,0,0,19,0
2015,12,7,1,UA,771,N73256,DFW,EWR,1350,1356,6,11,1407,205,206,165,1372,1752,30,1815,1822,7,0,0,,,,,,
2015,7,31,5,OO,6382,N121SY,SFO,BOI,900,911,11,18,929,102,91,69,522,1138,4,1142,1142,0,0,0,,,,,,
2015,5,14,4,EV,5385,N197PQ,DTW,IAH,1735,1726,-9,18,1744,186,182,151,1075,1915,13,1941,1928,-13,0,0,,,,,,
2015,7,5,7,EV,4714,N15983,BDL,EWR,1552,1545,-7,20,1605,68,56,29,116,1634,7,1700,1641,-19,0,0,,,,,,
2015,11,6,5,AA,2187,N3HRAA,BDL,DFW,615,613,-2,12,625,262,302,249,1471,934,41,937,1015,38,0,0,,38,0,0,0,0
2015,9,18,5,AA,1938,N805AW,CHS,CLT,1250,1249,-1,23,1312,66,61,33,168,1345,5,1356,1350,-6,0,0,,,,,,
2015,1,23,5,VX,784,N848VA,SEA,LAX,1020,1014,-6,15,1029,155,144,117,954,1226,12,1255,1238,-17,0,0,,,,,,
2015,12,11,5,DL,1210,N960DL,DTW,RDU,2001,1956,-5,18,2014,101,91,69,501,2123,4,2142,2127,-15,0,0,,,,,,
2015,8,23,7,DL,844,N313US,SLC,DFW,1505,1503,-2,16,1519,156,146,125,989,1824,5,1841,1829,-12,0,0,,,,,,
2015,11,3,2,HA,166,N475HA,HNL,OGG,1358,1351,-7,13,1404,43,40,22,100,1426,5,1441,1431,-10,0,0,,,,,,
2015,11,15,7,WN,2498,N7817J,DAL,LGA,1110,1106,-4,10,1116,190,188,172,1381,1508,6,1520,1514,-6,0,0,,,,,,
2015,4,24,5,WN,4193,N259WN,DCA,STL,740,736,-4,13,749,130,135,116,719,845,6,850,851,1,0,0,,,,,,
2015,6,13,6,UA,667,N831UA,LGA,ORD,700,652,-8,19,711,149,156,113,733,804,24,829,828,-1,0,0,,,,,,
2015,8,5,3,UA,692,N491UA,ORD,LGA,1805,1922,77,18,1940,142,126,98,733,2218,10,2127,2228,61,0,0,,0,0,0,61,0
2015,2,5,4,EV,4568,N13124,LFT,IAH,540,533,-7,21,554,60,73,42,201,636,10,640,646,6,0,0,,,,,,
2015,11,5,4,B6,2324,N607JB,MCO,DCA,610,600,-10,15,615,126,119,100,759,755,4,816,759,-17,0,0,,,,,,
2015,1,14,3,WN,1814,N703SW,LAX,MSY,850,847,-3,12,859,210,197,181,1670,1400,4,1420,1404,-16,0,0,,,,,,
2015,1,19,1,DL,2671,N959AT,BOS,LGA,900,856,-4,20,916,78,72,38,184,954,14,1018,1008,-10,0,0,,,,,,
2015,4,2,4,UA,350,N809UA,IAH,BWI,805,757,-8,18,815,178,178,158,1235,1153,2,1203,1155,-8,0,0,,,,,,
2015,7,8,3,OO,7377,N953SW,SLC,BTM,950,947,-3,21,1008,85,85,58,358,1106,6,1115,1112,-3,0,0,,,,,,
2015,4,21,2,US,895,N561UW,PDX,PHX,850,847,-3,13,900,148,154,137,1009,1117,4,1118,1121,3,0,0,,,,,,
2015,10,1,4,WN,2674,N948WN,10713,13796,1930,2114,104,9,2123,105,90,75,512,2138,6,2015,2144,89,0,0,,0,0,1,88,0
2015,11,12,4,WN,257,N711HK,ATL,CAK,2245,2238,-7,13,2251,100,86,69,528,2400,4,25,4,-21,0,0,,,,,,
2015,4,8,3,WN,542,N7715E,MDW,DCA,1235,1256,21,8,1304,105,98,82,601,1526,8,1520,1534,14,0,0,,,,,,
2015,4,22,3,WN,1017,N623SW,ABQ,DEN,1655,1711,16,8,1719,75,108,94,349,1853,6,1810,1859,49,0,0,,33,0,8,8,0
2015,7,14,2,DL,2254,N548US,LAX,ATL,530,527,-3,24,551,265,260,230,1947,1241,6,1255,1247,-8,0,0,,,,,,
2015,10,14,3,B6,1252,N348JB,14635,12197,1035,1118,43,13,1131,167,160,143,1102,1354,4,1322,1358,36,0,0,,0,0,7,29,0
2015,8,27,4,WN,1796,N8328A,DEN,SEA,2125,2129,4,19,2148,170,175,147,1024,2315,9,2315,2324,9,0,0,,,,,,
2015,1,19,1,EV,5129,N761ND,MDW,MSP,1101,1128,27,11,1139,89,79,65,349,1244,3,1230,1247,17,0,0,,0,0,0,17,0
2015,11,11,3,B6,524,N943JB,LAX,JFK,1650,1709,19,9,1718,306,271,257,2475,35,5,56,40,-16,0,0,,,,,,
2015,8,3,1,DL,653,N894AT,ATL,EWR,1120,1148,28,11,1159,137,118,104,746,1343,3,1337,1346,9,0,0,,,,,,
2015,8,17,1,AA,765,N822AW,RIC,CLT,1610,1600,-10,26,1626,75,80,45,257,1711,9,1725,1720,-5,0,0,,,,,,
2015,8,18,2,HA,515,N489HA,OGG,HNL,2254,2246,-8,8,2254,33,38,24,100,2318,6,2327,2324,-3,0,0,,,,,,
2015,9,25,5,DL,2769,N967AT,SFO,LAX,1500,1523,23,19,1542,80,85,63,337,1645,3,1620,1648,28,0,0,,5,0,10,13,0
2015,3,24,2,AS,222,N305AS,PDX,SFO,740,834,54,16,850,109,102,80,550,1010,6,929,1016,47,0,0,,47,0,0,0,0
2015,3,21,6,WN,2124,N269WN,LAS,LAX,2140,2136,-4,10,2146,70,64,40,236,2226,14,2250,2240,-10,0,0,,,,,,
2015,5,13,3,WN,314,N942WN,LAS,TUS,1855,1857,2,10,1907,70,67,54,365,2001,3,2005,2004,-1,0,0,,,,,,
2015,3,24,2,AS,571,N419AS,SAN,PDX,1525,1519,-6,14,1533,152,160,143,933,1756,3,1757,1759,2,0,0,,,,,,
2015,2,15,7,US,1752,N940UW,PHL,SJU,1755,1750,-5,22,1812,232,223,187,1576,2219,14,2247,2233,-14,0,0,,,,,,
2015,9,24,4,UA,795,N833UA,ORD,CMH,602,557,-5,26,623,82,81,53,296,816,2,824,818,-6,0,0,,,,,,
2015,10,10,6,UA,1898,N71411,14893,12266,620,623,3,10,633,224,210,196,1609,1149,4,1204,1153,-11,0,0,,,,,,
2015,10,30,5,AA,2475,N3KTAA,13930,14771,1530,1538,8,21,1559,283,293,268,1846,1827,4,1813,1831,18,0,0,,10,0,8,0,0
2015,4,2,4,WN,1803,N223WN,MDW,BOS,810,920,70,10,930,130,122,106,861,1216,6,1120,1222,62,0,0,,0,0,42,20,0
2015,7,29,3,UA,204,N439UA,EWR,BOS,1113,1106,-7,27,1133,69,79,46,200,1219,6,1222,1225,3,0,0,,,,,,
2015,7,25,6,B6,1141,N346JB,BDL,PBI,1711,1823,72,12,1835,175,155,140,1133,2055,3,2006,2058,52,0,0,,0,0,7,45,0
2015,12,15,2,WN,2863,N649SW,DAL,BHM,615,608,-7,9,617,90,81,70,587,727,2,745,729,-16,0,0,,,,,,
2015,10,25,7,B6,2007,N599JB,14122,11697,700,707,7,14,721,169,149,129,994,930,6,949,936,-13,0,0,,,,,,
2015,2,4,3,MQ,3207,N610MQ,GRR,DFW,1825,1932,67,23,1955,183,177,143,931,2118,11,2028,2129,61,0,0,,0,0,10,51,0
2015,5,27,3,WN,460,N652SW,DEN,ONT,830,832,2,12,844,140,131,115,819,939,4,950,943,-7,0,0,,,,,,
2015,5,30,6,UA,1184,N37281,DEN,LAX,1125,1127,2,17,1144,152,158,118,862,1242,23,1257,1305,8,0,0,,,,,,
2015,8,25,2,AA,1723,N114UW,MSP,CLT,1345,1340,-5,17,1357,162,139,113,930,1650,9,1727,1659,-28,0,0,,,,,,
2015,9,18,5,EV,2640,N624AE,TYS,DFW,818,806,-12,10,816,152,134,104,772,900,20,950,920,-30,0,0,,,,,,
2015,5,18,1,WN,3489,N250WN,LGA,DAL,655,653,-2,21,714,230,224,197,1381,931,6,945,937,-8,0,0,,,,,,
2015,7,14,2,MQ,3676,N532MQ,STL,ORD,856,853,-3,14,907,80,69,47,258,954,8,1016,1002,-14,0,0,,,,,,
2015,4,3,5,DL,1200,N902DE,ATL,CAK,1529,1521,-8,39,1600,105,112,69,528,1709,4,1714,1713,-1,0,0,,,,,,
2015,7,21,2,EV,5358,N856AS,XNA,ATL,921,1011,50,16,1027,104,117,95,589,1302,6,1205,1308,63,0,0,,13,0,10,40,0
2015,7,9,4,AA,703,N555AY,PHX,PDX,2255,2256,1,14,2310,153,143,124,1009,114,5,128,119,-9,0,0,,,,,,
2015,6,5,5,WN,2940,N600WN,PBI,ATL,1945,1941,-4,9,1950,110,98,79,545,2109,10,2135,2119,-16,0,0,,,,,,
2015,6,12,5,AS,584,N614AS,PDX,SNA,1530,1527,-3,11,1538,142,138,123,859,1741,4,1752,1745,-7,0,0,,,,,,
2015,9,15,2,DL,847,N918DH,LGA,ATL,1800,1757,-3,46,1843,161,159,105,762,2028,8,2041,2036,-5,0,0,,,,,,
2015,8,16,7,OO,2891,N864AS,SMF,LAX,959,945,-14,18,1003,91,97,66,373,1109,13,1130,1122,-8,0,0,,,,,,
2015,12,1,2,WN,594,N385SW,STL,TUL,2150,2153,3,10,2203,75,78,63,351,2306,5,2305,2311,6,0,0,,,,,,
2015,5,22,5,EV,5303,N678CA,ATL,GRK,1914,1916,2,15,1931,138,131,114,803,2025,2,2032,2027,-5,0,0,,,,,,
2015,5,13,3,AS,69,N703AS,SEA,KTN,1850,1948,58,15,2003,116,109,90,680,2033,4,1946,2037,51,0,0,,0,0,51,0,0
2015,7,4,6,B6,85,N368JB,BUF,MCO,800,756,-4,7,803,153,146,134,1011,1017,5,1033,1022,-11,0,0,,,,,,
2015,8,27,4,NK,761,N530NK,ORD,MSP,928,919,-9,16,935,85,90,67,334,1042,7,1053,1049,-4,0,0,,,,,,
2015,2,5,4,US,712,N700UW,TPA,DCA,850,836,-14,14,850,126,119,102,814,1032,3,1056,1035,-21,0,0,,,,,,
2015,2,17,2,DL,1577,N374DA,MSY,LAX,1333,1447,74,14,1501,272,270,222,1670,1643,34,1605,1717,72,0,0,,0,0,72,0,0
2015,5,21,4,EV,4126,N15574,BOS,CLE,820,812,-8,19,831,128,127,104,563,1015,4,1028,1019,-9,0,0,,,,,,
2015,6,3,3,DL,84,N918DH,TPA,ATL,1950,2005,15,16,2021,94,94,64,406,2125,14,2124,2139,15,0,0,,0,0,0,15,0
2015,12,10,4,OO,6535,N758SK,OKC,LAX,1655,1653,-2,14,1707,197,213,173,1187,1800,26,1812,1826,14,0,0,,,,,,
2015,5,10,7,DL,1651,N363NW,LAS,MSP,1330,1324,-6,15,1339,189,219,200,1299,1859,4,1839,1903,24,0,0,,24,0,0,0,0
2015,11,25,3,AA,2210,N004AA,SAT,DFW,1135,1134,-1,16,1150,73,73,51,247,1241,6,1248,1247,-1,0,0,,,,,,
2015,1,19,1,AA,1427,N3HAAA,ORD,TUL,1800,1756,-4,17,1813,116,109,89,585,1942,3,1956,1945,-11,0,0,,,,,,
2015,11,29,7,AA,1594,N474AA,MSY,DFW,611,607,-4,13,620,104,95,72,447,732,10,755,742,-13,0,0,,,,,,
2015,1,27,2,MQ,3107,N503MQ,ORD,GRR,2110,2108,-2,12,2120,44,40,24,137,2244,4,2254,2248,-6,0,0,,,,,,
2015,4,13,1,AA,1412,N5CDAA,DFW,MIA,1415,1524,69,18,1542,168,173,147,1121,1909,8,1803,1917,74,0,0,,5,0,0,64,5
2015,7,15,3,OO,2951,N897SK,ABQ,PHX,835,830,-5,32,902,94,101,58,328,900,11,909,911,2,0,0,,,,,,
2015,7,19,7,MQ,3189,N518MQ,ORD,ABQ,2010,2159,109,8,2207,184,177,153,1118,2340,16,2214,2356,102,0,0,,0,0,94,8,0
2015,3,7,6,DL,1758,N808DN,ATL,TPA,2310,2306,-4,12,2318,83,73,57,406,15,4,33,19,-14,0,0,,,,,,
2015,11,1,7,WN,151,N526SW,ELP,SAT,1650,1643,-7,11,1654,85,85,67,496,1901,7,1915,1908,-7,0,0,,,,,,
2015,3,6,5,DL,1466,N354NW,ATL,GSO,1456,1500,4,17,1517,78,67,46,306,1603,4,1614,1607,-7,0,0,,,,,,
2015,4,12,7,WN,1814,N708SW,LAX,MSY,725,723,-2,6,729,215,212,201,1670,1250,5,1300,1255,-5,0,0,,,,,,
2015,4,23,4,WN,1544,N8302F,AUS,SAN,2115,2116,1,9,2125,180,181,170,1164,2215,2,2215,2217,2,0,0,,,,,,
2015,11,18,3,UA,234,N460UA,SFO,MCO,845,917,32,17,934,310,289,268,2446,1702,4,1655,1706,11,0,0,,,,,,
2015,9,20,7,DL,1804,N902DE,DTW,FLL,1007,1018,11,18,1036,177,167,145,1127,1301,4,1304,1305,1,0,0,,,,,,
2015,11,22,7,UA,1238,N33132,PIT,IAH,1501,1515,14,8,1523,194,164,149,1117,1652,7,1715,1659,-16,0,0,,,,,,
2015,2,16,1,EV,4521,N22909,EWR,PIT,2030,2040,10,26,2106,90,104,67,319,2213,11,2200,2224,24,0,0,,14,0,0,10,0
2015,12,8,2,AA,1865,N927UW,LAS,CLT,1145,1144,-1,16,1200,250,256,230,1916,1850,10,1855,1900,5,0,0,,,,,,
2015,12,15,2,DL,1776,N338NB,DEN,JFK,1130,1622,292,27,1649,220,,,1626,2347,8,1710,2355,,1,0,,,,,,
2015,5,18,1,OO,4852,N953SW,FWA,DTW,600,551,-9,11,602,55,46,29,128,631,6,655,637,-18,0,0,,,,,,
2015,9,10,4,DL,927,N952DN,MSP,MKE,1732,1726,-6,12,1738,68,62,45,297,1823,5,1840,1828,-12,0,0,,,,,,
2015,5,31,7,UA,1968,N76514,SAN,EWR,2147,2212,25,17,2229,312,304,281,2425,610,6,559,616,17,0,0,,0,0,6,11,0
2015,1,23,5,DL,984,N3769L,MSY,LAX,1339,1339,0,6,1345,261,235,226,1670,1531,3,1600,1534,-26,0,0,,,,,,
2015,6,8,1,DL,920,N706TW,LAX,JFK,1215,1236,21,15,1251,345,313,291,2475,2042,7,2100,2049,-11,0,0,,,,,,
2015,8,5,3,DL,2109,N659DL,ATL,SNA,1000,1001,1,18,1019,275,259,236,1919,1115,5,1135,1120,-15,0,0,,,,,,
2015,1,27,2,UA,1431,N77867,LAX,HNL,1317,1319,2,13,1332,353,349,332,2556,1704,4,1710,1708,-2,0,0,,,,,,
2015,4,11,6,DL,2282,N594NW,MCO,MSP,1415,1423,8,16,1439,205,206,188,1310,1647,2,1640,1649,9,0,0,,,,,,
2015,6,9,2,MQ,3585,N622MQ,RAP,DFW,1609,1604,-5,9,1613,141,129,112,835,1905,8,1930,1913,-17,0,0,,,,,,
2015,10,20,2,HA,158,N476HA,12173,12758,1353,1349,-4,18,1407,48,54,29,163,1436,7,1441,1443,2,0,0,,,,,,
2015,7,9,4,WN,355,N763SW,DCA,DAL,900,855,-5,25,920,190,184,155,1184,1055,4,1110,1059,-11,0,0,,,,,,
2015,1,18,7,WN,1670,N273WN,DAL,OKC,915,912,-3,11,923,50,51,37,181,1000,3,1005,1003,-2,0,0,,,,,,
2015,5,14,4,F9,525,N919FR,CLE,DEN,1235,1226,-9,11,1237,187,180,161,1201,1318,8,1342,1326,-16,0,0,,,,,,
2015,8,12,3,EV,2664,N908EV,GRK,DFW,1330,1318,-12,11,1329,54,53,32,134,1401,10,1424,1411,-13,0,0,,,,,,
2015,12,6,7,AA,1194,N5FDAA,DFW,SAN,1545,1616,31,10,1626,185,169,156,1171,1702,3,1650,1705,15,0,0,,0,0,15,0,0
2015,6,19,5,OO,4591,N187PQ,LAX,SJC,1825,1823,-2,27,1850,76,80,49,308,1939,4,1941,1943,2,0,0,,,,,,
2015,3,27,5,VX,330,N624VA,SFO,LAX,1110,1113,3,18,1131,80,77,54,337,1225,5,1230,1230,0,0,0,,,,,,
2015,2,11,3,DL,2362,N722TW,LAX,JFK,1600,1556,-4,13,1609,316,322,300,2475,9,9,16,18,2,0,0,,,,,,
2015,3,30,1,NK,388,N526NK,LAS,DTW,1219,1208,-11,11,1219,235,236,218,1749,1857,7,1914,1904,-10,0,0,,,,,,
2015,3,24,2,WN,3217,N216WR,BNA,HOU,1700,1700,0,8,1708,130,121,108,670,1856,5,1910,1901,-9,0,0,,,,,,
2015,5,12,2,F9,761,N204FR,DEN,LAS,2135,2127,-8,11,2138,110,111,92,628,2210,8,2225,2218,-7,0,0,,,,,,
2015,4,19,7,OO,5523,N958SW,SFO,ACV,2230,,,,,72,,,250,,,2342,,,0,1,B,,,,,
2015,3,17,2,DL,1537,N325NB,LIT,ATL,1710,1704,-6,11,1715,103,82,62,453,1917,9,1953,1926,-27,0,0,,,,,,
2015,1,29,4,OO,4979,N938SW,FAR,ORD,600,553,-7,31,624,123,121,80,557,744,10,803,754,-9,0,0,,,,,,
2015,9,8,2,B6,1077,N635JB,BOS,LAS,846,846,0,18,904,352,346,321,2381,1125,7,1138,1132,-6,0,0,,,,,,
2015,4,15,3,UA,1722,N78524,MSY,IAH,1526,1531,5,7,1538,79,75,59,305,1637,9,1645,1646,1,0,0,,,,,,
2015,7,5,7,NK,714,N609NK,MYR,PHL,1000,943,-17,8,951,90,83,71,473,1102,4,1130,1106,-24,0,0,,,,,,
2015,3,14,6,MQ,3269,N519MQ,ORD,BNA,845,902,17,12,914,88,76,59,409,1013,5,1013,1018,5,0,0,,,,,,
2015,9,23,3,UA,631,N828UA,AUS,EWR,1604,1603,-1,10,1613,228,206,188,1504,2021,8,2052,2029,-23,0,0,,,,,,
2015,5,7,4,AS,648,N626AS,SEA,TUS,1010,1004,-6,19,1023,172,179,155,1216,1258,5,1302,1303,1,0,0,,,,,,
2015,6,2,2,OO,2783,N944SW,PHX,FLG,1955,1955,0,14,2009,46,44,23,119,2032,7,2041,2039,-2,0,0,,,,,,
2015,5,4,1,AA,207,N3HMAA,MIA,LAS,1830,1827,-3,12,1839,329,316,286,2174,2025,18,2059,2043,-16,0,0,,,,,,
2015,10,23,5,DL,1570,N953DN,15016,10397,1125,1124,-1,12,1136,96,87,66,484,1342,9,1401,1351,-10,0,0,,,,,,
2015,10,30,5,MQ,3497,N679MQ,13076,13930,1435,1429,-6,7,1436,68,56,38,215,1514,11,1543,1525,-18,0,0,,,,,,
2015,12,24,4,DL,1610,N938DN,DEN,DTW,628,738,70,11,749,177,139,119,1123,1148,9,1125,1157,32,0,0,,0,0,32,0,0
2015,5,20,3,AA,1103,N3AKAA,LGA,DFW,545,636,51,17,653,248,220,195,1389,908,8,853,916,23,0,0,,0,0,23,0,0
2015,1,8,4,US,1980,N155UW,CLT,BOS,745,738,-7,19,757,127,128,99,728,936,10,952,946,-6,0,0,,,,,,
2015,8,3,1,EV,4098,N12567,AEX,IAH,1717,1707,-10,18,1725,63,62,36,190,1801,8,1820,1809,-11,0,0,,,,,,
2015,8,23,7,AA,3,N797AA,JFK,LAX,1245,1240,-5,23,1303,364,359,331,2475,1534,5,1549,1539,-10,0,0,,,,,,
2015,3,5,4,AS,824,N570AS,ANC,OGG,1000,951,-9,8,959,385,354,341,2797,1440,5,1525,1445,-40,0,0,,,,,,
2015,8,27,4,DL,1330,N363NB,CLT,DTW,1640,1635,-5,15,1650,117,99,79,500,1809,5,1837,1814,-23,0,0,,,,,,
2015,6,8,1,B6,265,N523JB,SMF,LGB,1940,1940,0,9,1949,79,75,64,387,2053,2,2059,2055,-4,0,0,,,,,,
2015,3,3,2,OO,6506,N793SK,SJC,DEN,1321,1442,81,12,1454,151,142,125,948,1759,5,1652,1804,72,0,0,,0,0,0,72,0
2015,9,9,3,DL,2529,N932DL,ATL,CLE,2205,2204,-1,59,2303,108,138,75,554,18,4,2353,22,29,0,0,,29,0,0,0,0
2015,4,14,2,UA,1218,N16732,DEN,MSP,1942,1938,-4,12,1950,118,114,91,680,2221,11,2240,2232,-8,0,0,,,,,,
2015,3,23,1,AA,1515,N390AA,MIA,MCO,1410,1408,-2,19,1427,66,69,41,192,1508,9,1516,1517,1,0,0,,,,,,
2015,11,6,5,WN,3143,N952WN,MKE,BWI,1425,1436,11,8,1444,110,113,97,641,1721,8,1715,1729,14,0,0,,,,,,
2015,12,17,4,WN,2334,N715SW,HOU,IND,1840,1847,7,7,1854,130,108,96,861,2130,5,2150,2135,-15,0,0,,,,,,
2015,7,30,4,WN,2157,N644SW,SJC,SAN,2240,2351,71,9,2400,85,81,69,417,109,3,5,112,67,0,0,,0,0,0,67,0
2015,8,8,6,AS,482,N407AS,SEA,LAX,825,824,-1,19,843,169,163,132,954,1055,12,1114,1107,-7,0,0,,,,,,
2015,2,17,2,MQ,3429,N681MQ,CVG,DFW,815,806,-9,31,837,175,191,147,812,1004,13,1010,1017,7,0,0,,,,,,
2015,5,29,5,WN,784,N919WN,CMH,ATL,610,607,-3,11,618,95,99,75,447,733,13,745,746,1,0,0,,,,,,
2015,4,12,7,DL,522,N351NW,SLC,CLT,1705,1704,-1,22,1726,229,232,201,1727,2247,9,2254,2256,2,0,0,,,,,,
2015,10,23,5,VX,885,N530VA,11259,12892,1905,2018,73,18,2036,190,200,175,1246,2131,7,2015,2138,83,0,0,,10,0,0,66,7
2015,12,18,5,WN,327,N233LV,MDW,CHS,1615,1614,-1,9,1623,125,113,95,745,1858,9,1920,1907,-13,0,0,,,,,,
2015,1,5,1,WN,313,N210WN,MDW,DAL,1735,1801,26,8,1809,145,125,113,793,2002,4,2000,2006,6,0,0,,,,,,
2015,7,8,3,DL,1761,N929DL,PHL,ATL,1530,1523,-7,18,1541,135,111,86,666,1707,7,1745,1714,-31,0,0,,,,,,
2015,12,4,5,EV,5888,N14186,CLE,IAH,1814,1946,92,12,1958,191,163,144,1091,2122,7,2025,2129,64,0,0,,0,0,0,64,0
2015,5,5,2,VX,905,N633VA,LAS,SFO,1115,1138,23,12,1150,95,84,67,414,1257,5,1250,1302,12,0,0,,,,,,
2015,3,6,5,B6,1640,N534JB,RSW,LGA,1612,1747,95,54,1841,167,208,134,1080,2055,20,1859,2115,136,0,0,,65,0,0,71,0
